"","Customer_Age","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Exited","male","id"
"1484",56,1,"Graduate","Single","$40K - $60K","Blue",37,2,4,3,2339,0,0.493,1542,45,0.607,0,1,0,4203
"1485",47,4,"Graduate","Married","Less than $40K","Blue",34,5,3,4,1926,879,0.536,4385,71,0.614,0.456,0,0,5312
"1486",41,2,"Unknown","Single","Unknown","Blue",28,2,1,3,4411,2517,0.988,803,15,0.875,0.571,1,0,1045
"1487",45,2,"College","Divorced","$40K - $60K","Blue",27,6,3,2,2901,2384,0.717,3835,78,0.592,0.822,0,0,6917
"1488",41,3,"Graduate","Single","Less than $40K","Blue",36,4,6,2,4133,1067,0.632,16100,119,0.608,0.258,0,0,10036
"1489",53,3,"High School","Single","Less than $40K","Blue",47,5,1,1,3351,1474,0.393,4294,66,0.737,0.44,0,1,2841
"1490",46,4,"College","Single","$60K - $80K","Blue",41,3,1,1,17673,1783,1.003,3160,59,1.36,0.101,0,1,4174
"1491",50,0,"Graduate","Single","Less than $40K","Blue",41,2,3,1,3423,0,0.505,2229,45,0.406,0,1,0,7274
"1492",51,3,"Uneducated","Married","Less than $40K","Blue",39,3,3,0,8148,701,0.819,4124,87,0.891,0.086,0,0,4583
"1493",43,3,"Post-Graduate","Single","$60K - $80K","Blue",31,4,2,1,11186,2231,0.708,3692,84,0.647,0.199,0,1,5598
"1494",55,2,"College","Single","Unknown","Blue",49,1,0,6,1438.3,0,0.608,2278,57,0.727,0,1,0,8443
"1495",49,1,"Unknown","Married","$40K - $60K","Blue",37,5,2,4,3943,1135,0.672,4180,82,0.783,0.288,0,0,3348
"1496",43,5,"Graduate","Single","$80K - $120K","Blue",36,1,1,3,7196,696,0.839,8689,93,0.898,0.097,0,1,8976
"1497",37,2,"Uneducated","Married","Less than $40K","Blue",28,5,2,4,6660,1362,1.36,2660,51,0.759,0.205,0,0,1253
"1498",52,2,"High School","Married","$80K - $120K","Blue",36,2,3,1,18046,0,0.819,13758,104,0.677,0,0,1,9292
"1499",54,2,"High School","Married","Less than $40K","Blue",45,6,1,1,2513,1126,0.324,1454,30,0.25,0.448,0,0,2079
"1500",44,4,"Graduate","Single","Less than $40K","Blue",36,4,3,3,2658,1884,0.627,4779,83,0.93,0.709,0,0,6353
"1501",51,4,"Uneducated","Single","$80K - $120K","Silver",38,4,1,4,34516,1515,0.592,1293,32,0.6,0.044,0,1,66
"1502",65,1,"Uneducated","Married","$40K - $60K","Blue",56,3,3,2,2468,2021,0.906,1797,46,0.586,0.819,0,1,635
"1503",28,1,"Post-Graduate","Single","Unknown","Blue",13,4,3,3,20030,1204,0.979,15862,127,0.693,0.06,0,1,9819
"1504",42,4,"High School","Single","Less than $40K","Blue",19,3,2,0,1438.3,0,0.676,3786,67,0.523,0,0,0,2789
"1505",56,1,"High School","Married","Unknown","Blue",42,5,2,3,3674,2517,0.854,2608,45,0.731,0.685,1,0,6701
"1506",60,0,"Uneducated","Single","Less than $40K","Silver",49,3,1,1,11060,1647,0.938,4545,83,0.766,0.149,0,0,4971
"1507",50,2,"Uneducated","Married","Less than $40K","Blue",45,4,1,0,5452,540,0.539,4220,66,0.737,0.099,0,0,7284
"1508",40,3,"High School","Single","$40K - $60K","Blue",36,5,3,2,5124,2235,0.542,1158,42,0.355,0.436,0,0,477
"1509",40,3,"High School","Married","Less than $40K","Blue",31,5,2,4,4736,945,0.835,3927,73,0.659,0.2,0,0,2926
"1510",48,2,"Graduate","Married","Less than $40K","Blue",36,4,1,2,6362,1705,0.644,5169,84,0.474,0.268,0,0,3182
"1511",40,4,"High School","Single","Less than $40K","Blue",36,2,1,3,3961,1531,0.646,12631,100,0.852,0.387,0,0,9199
"1512",35,3,"Graduate","Single","Less than $40K","Blue",22,1,2,1,1890,666,0.691,1483,36,0.5,0.352,1,0,1478
"1513",57,1,"Graduate","Married","Less than $40K","Blue",52,5,1,2,7882,1101,0.682,14651,120,0.6,0.14,0,0,9967
"1514",47,1,"Graduate","Single","Unknown","Blue",40,3,1,3,3811,1970,0.828,3578,76,0.689,0.517,0,0,7322
"1515",42,4,"Unknown","Married","$60K - $80K","Blue",32,1,1,2,9906,1759,0.785,4033,76,1,0.178,0,1,8347
"1516",42,2,"College","Divorced","Less than $40K","Blue",33,3,3,1,2283,1690,0.874,4377,64,0.488,0.74,0,0,7435
"1517",42,4,"Uneducated","Married","Unknown","Blue",23,4,1,2,8348,0,0.695,15905,111,0.708,0,0,0,10084
"1518",45,4,"High School","Single","Unknown","Blue",26,6,2,2,4549,1631,0.779,2240,34,0.478,0.359,1,0,8446
"1519",41,2,"Graduate","Married","$60K - $80K","Blue",37,1,2,1,3786,1171,0.697,5369,75,0.596,0.309,0,1,7845
"1520",52,1,"High School","Single","$80K - $120K","Blue",41,4,1,4,4103,1972,0.665,16344,118,0.788,0.481,0,1,10092
"1521",51,2,"Uneducated","Single","$120K +","Blue",39,3,3,1,16868,0,0.938,940,25,0.471,0,1,1,906
"1522",30,2,"High School","Married","Less than $40K","Blue",23,4,2,0,2997,1393,1.12,1577,35,0.522,0.465,0,1,790
"1523",37,4,"College","Single","$60K - $80K","Blue",30,5,1,4,15936,827,1.085,2477,49,1.042,0.052,0,1,1781
"1524",63,1,"Graduate","Single","$60K - $80K","Blue",52,6,4,3,14324,2507,0.433,2083,56,0.647,0.175,1,1,8525
"1525",55,3,"Graduate","Single","Less than $40K","Blue",48,4,3,2,3968,1374,0.703,4641,65,0.711,0.346,0,0,4053
"1526",51,1,"Graduate","Single","$60K - $80K","Blue",39,3,3,2,8796,2517,0.492,1195,18,0.8,0.286,0,1,679
"1527",36,3,"Uneducated","Married","$40K - $60K","Blue",25,6,2,4,3645,2517,0.749,4142,74,0.644,0.691,0,1,4128
"1528",42,5,"High School","Married","$60K - $80K","Blue",36,1,2,3,1866,0,0.798,2833,42,0.355,0,1,1,7332
"1529",45,2,"Graduate","Married","Less than $40K","Blue",37,6,2,2,6091,0,0.56,3340,60,0.579,0,0,0,3572
"1530",45,4,"Graduate","Single","Less than $40K","Blue",36,5,2,3,1438.3,1060,0.301,1253,29,0.318,0.737,1,1,7671
"1531",58,2,"Uneducated","Married","Less than $40K","Blue",45,3,3,4,1942,1536,0.615,1371,38,0.407,0.791,0,0,1468
"1532",40,4,"High School","Unknown","$40K - $60K","Blue",32,3,1,1,1438.3,0,0.657,4215,79,0.927,0,0,1,7809
"1533",50,4,"Graduate","Married","$80K - $120K","Blue",39,3,1,2,11900,1796,0.651,14666,101,0.98,0.151,0,1,9623
"1534",49,2,"College","Single","$60K - $80K","Blue",41,6,3,4,6205,2233,0.662,3906,64,0.684,0.36,0,1,4915
"1535",40,3,"Uneducated","Single","Unknown","Blue",36,3,2,2,3698,478,0.611,2051,31,0.632,0.129,1,0,4806
"1536",41,4,"Uneducated","Unknown","$40K - $60K","Silver",36,3,2,3,19704,0,0.682,7766,81,0.62,0,0,0,8657
"1537",41,2,"Graduate","Single","Less than $40K","Blue",32,6,3,2,2250,2117,1.162,1617,31,2.875,0.941,0,0,147
"1538",39,5,"Uneducated","Married","$40K - $60K","Blue",36,4,2,3,1438.3,0,0.677,4596,82,0.745,0,0,1,5985
"1539",36,2,"Unknown","Married","Less than $40K","Blue",26,4,1,4,3182,2435,0.868,1670,30,0.765,0.765,0,0,1557
"1540",34,3,"Uneducated","Single","Less than $40K","Blue",36,4,3,3,1438.3,0,0.734,4302,74,0.762,0,0,0,5771
"1541",47,2,"High School","Married","$40K - $60K","Blue",40,2,1,3,4074,1868,0.688,15005,118,0.761,0.459,0,0,9617
"1542",46,4,"Unknown","Unknown","$40K - $60K","Blue",38,4,2,3,2505,0,0.8,4384,80,0.86,0,0,0,6006
"1543",47,4,"Uneducated","Married","$60K - $80K","Blue",43,4,3,1,6519,1525,0.874,4495,81,1.025,0.234,0,1,6942
"1544",57,3,"Uneducated","Single","Less than $40K","Blue",51,3,0,3,1438.3,0,0.429,2113,38,0.267,0,1,0,4225
"1545",42,3,"Graduate","Single","$40K - $60K","Blue",30,6,2,2,8960,1054,0.414,1488,26,0.368,0.118,0,1,1910
"1546",52,2,"Graduate","Married","$80K - $120K","Silver",45,5,4,2,34516,1938,0.807,2275,46,0.438,0.056,0,1,4243
"1547",45,4,"Graduate","Married","Unknown","Blue",35,6,3,0,2801,2043,0.583,1241,46,0.643,0.729,0,0,501
"1548",47,2,"Doctorate","Single","Less than $40K","Blue",37,4,3,2,2168,1485,0.546,3828,86,0.72,0.685,0,0,4726
"1549",36,3,"High School","Single","$80K - $120K","Blue",28,5,3,2,1438.3,0,1.041,3204,68,0.838,0,0,1,3152
"1550",45,5,"Unknown","Married","Unknown","Blue",40,3,2,2,14728,0,0.708,4660,85,0.735,0,0,0,5215
"1551",44,3,"College","Married","$40K - $60K","Blue",24,3,1,4,8495,1537,0.919,1950,31,0.938,0.181,0,0,3621
"1552",62,0,"Graduate","Single","Unknown","Blue",36,5,2,4,2870,2284,0.661,3946,74,0.574,0.796,0,0,1289
"1553",57,1,"Graduate","Single","Less than $40K","Blue",36,4,2,3,1771,1289,0.911,4813,84,0.867,0.728,0,0,5714
"1554",35,3,"College","Married","$60K - $80K","Blue",28,4,3,4,6921,2159,0.895,1931,35,0.75,0.312,0,1,1723
"1555",50,0,"High School","Married","Less than $40K","Blue",36,4,3,2,1513,0,0.854,4759,98,0.719,0,0,0,4624
"1556",37,2,"High School","Single","$40K - $60K","Blue",24,6,2,3,11699,1758,0.869,2007,46,1,0.15,0,1,2770
"1557",51,1,"Uneducated","Married","$60K - $80K","Blue",44,4,2,3,4988,0,0.619,3890,74,0.644,0,0,1,3356
"1558",48,2,"Graduate","Married","Less than $40K","Blue",31,5,1,1,2315,1565,0.873,4828,90,0.8,0.676,0,0,6431
"1559",48,3,"Unknown","Married","Less than $40K","Blue",36,3,1,4,6197,1219,0.552,3825,67,0.675,0.197,0,0,3402
"1560",49,2,"Unknown","Single","Less than $40K","Blue",44,5,2,3,9797,998,0.886,15013,116,0.841,0.102,0,0,9982
"1561",39,2,"Graduate","Unknown","$60K - $80K","Silver",36,4,2,2,29808,0,0.669,16098,128,0.684,0,0,1,10101
"1562",43,3,"Graduate","Unknown","Less than $40K","Blue",37,2,3,3,3461,1767,0.829,13179,122,0.694,0.511,0,0,9204
"1563",61,1,"Graduate","Single","Less than $40K","Blue",54,3,3,1,7169,629,0.807,8216,80,0.509,0.088,0,1,8634
"1564",55,2,"Graduate","Single","$80K - $120K","Blue",46,3,1,4,34516,1718,0.51,5220,74,0.423,0.05,0,1,4533
"1565",48,3,"Graduate","Married","$60K - $80K","Blue",38,5,2,3,16920,2157,0.629,3275,60,0.5,0.127,0,1,2930
"1566",63,0,"Graduate","Single","$60K - $80K","Blue",51,3,3,3,11619,0,0.631,2395,49,0.361,0,1,1,4732
"1567",42,4,"Unknown","Married","Less than $40K","Blue",37,3,1,3,2757,1785,0.735,3766,69,0.605,0.647,0,0,3499
"1568",55,5,"High School","Single","Less than $40K","Blue",49,6,2,1,2177,1472,0.787,5228,77,0.674,0.676,0,0,6600
"1569",34,3,"College","Married","$40K - $60K","Blue",29,4,1,2,2000,0,0.782,1944,42,0.75,0,0,0,1346
"1570",48,4,"Doctorate","Unknown","$80K - $120K","Blue",40,3,2,2,3429,1268,0.703,4422,64,1.783,0.37,0,1,4147
"1571",51,1,"High School","Married","$80K - $120K","Blue",36,4,3,4,22754,0,0.799,8531,77,0.791,0,1,1,10104
"1572",48,3,"College","Married","Less than $40K","Blue",36,4,1,2,2544,0,0.759,3593,64,1,0,0,0,4708
"1573",57,3,"Uneducated","Divorced","Unknown","Blue",36,3,4,1,2312,1789,0.867,5104,82,0.783,0.774,0,0,7802
"1574",49,3,"Graduate","Single","$80K - $120K","Blue",36,2,3,1,4557,985,0.592,7333,91,0.596,0.216,0,1,8828
"1575",39,5,"College","Single","Less than $40K","Blue",30,4,1,2,4710,1869,0.858,4719,91,0.655,0.397,0,0,4447
"1576",48,5,"High School","Married","$40K - $60K","Blue",39,3,3,1,7897,157,0.699,2270,46,0.394,0.02,1,1,4104
"1577",49,2,"Graduate","Divorced","$60K - $80K","Blue",36,5,3,2,4596,0,0.93,2872,62,0.722,0,0,1,1268
"1578",50,1,"Uneducated","Married","Less than $40K","Blue",43,6,3,4,1438.3,0,1.068,1439,41,1.05,0,0,0,361
"1579",49,4,"College","Married","Less than $40K","Blue",36,1,1,2,3244,0,0.765,7495,97,0.54,0,0,0,8877
"1580",58,4,"Uneducated","Single","$40K - $60K","Silver",50,5,2,3,18431,902,1.296,2950,61,0.848,0.049,0,1,2177
"1581",50,3,"Post-Graduate","Divorced","$40K - $60K","Blue",39,3,2,2,3028,1339,0.843,4144,64,0.684,0.442,0,0,6696
"1582",65,0,"Graduate","Married","$40K - $60K","Blue",56,5,3,0,2961,1570,0.908,1937,57,0.781,0.53,0,0,618
"1583",45,2,"College","Single","$40K - $60K","Blue",31,2,2,1,6530,1425,0.716,8904,101,0.656,0.218,0,1,8942
"1584",50,2,"Unknown","Married","$40K - $60K","Blue",36,3,1,3,5426,1478,0.664,1266,22,0.571,0.272,0,1,849
"1585",53,2,"Graduate","Married","$120K +","Blue",36,5,1,3,11023,0,0.539,1656,41,0.367,0,0,1,2444
"1586",45,4,"College","Married","$80K - $120K","Blue",31,4,3,3,31978,1659,0.556,2333,51,1.217,0.052,0,1,4745
"1587",51,3,"High School","Divorced","Less than $40K","Blue",36,4,3,0,3961,1729,0.783,4066,63,0.8,0.437,0,0,4855
"1588",43,3,"Unknown","Married","Less than $40K","Silver",32,4,3,2,10466,2080,0.648,4116,64,0.684,0.199,0,0,4597
"1589",49,4,"Post-Graduate","Married","$60K - $80K","Blue",35,4,2,3,2527,1419,0.797,3585,68,0.943,0.562,0,1,3584
"1590",58,1,"Graduate","Married","$80K - $120K","Blue",42,4,3,1,12421,2517,0.73,1913,49,0.69,0.203,0,1,2120
"1591",48,3,"Graduate","Single","$40K - $60K","Blue",42,1,2,3,9215,639,0.646,13345,114,0.754,0.069,0,0,9353
"1592",55,3,"Graduate","Single","$40K - $60K","Blue",35,4,1,4,3065,0,0.716,3524,69,0.605,0,0,1,2692
"1593",55,3,"College","Single","Less than $40K","Blue",36,3,3,3,2679,2277,0.736,4943,85,0.735,0.85,0,0,5946
"1594",47,3,"Graduate","Married","$40K - $60K","Silver",29,1,2,2,15472,865,0.756,14132,103,0.746,0.056,0,0,9141
"1595",59,0,"Post-Graduate","Married","Less than $40K","Blue",49,5,2,3,1479,601,0.607,1621,32,0.6,0.406,0,0,1851
"1596",56,1,"Graduate","Single","Less than $40K","Blue",50,4,1,4,3688,606,0.57,14596,120,0.791,0.164,0,0,10122
"1597",33,2,"Unknown","Married","$40K - $60K","Blue",19,4,3,4,2907,1537,0.79,4390,76,1,0.529,0,0,4838
"1598",54,1,"College","Single","Less than $40K","Blue",41,5,2,2,3478,941,0.711,4607,83,0.93,0.271,0,0,7100
"1599",38,3,"College","Married","$60K - $80K","Blue",36,5,2,2,6114,1461,0.772,2608,36,0.385,0.239,1,1,6979
"1600",40,2,"Doctorate","Single","$40K - $60K","Blue",36,6,1,3,2797,850,0.953,3652,64,1.37,0.304,0,0,3631
"1601",49,5,"College","Married","$40K - $60K","Blue",45,2,2,3,1438.3,0,0.734,815,21,0.615,0,1,1,243
"1602",58,4,"Graduate","Married","$120K +","Silver",45,4,2,3,34516,0,0.849,15560,100,0.724,0,0,1,9852
"1603",45,3,"Graduate","Married","Unknown","Blue",41,5,4,2,2777,2118,1.036,4442,64,0.829,0.763,0,0,4000
"1604",44,4,"Uneducated","Married","Less than $40K","Silver",36,6,3,0,11879,0,0.735,3490,62,0.938,0,0,0,4024
"1605",39,2,"Graduate","Single","Less than $40K","Blue",26,5,3,3,2469,1826,0.666,3837,74,0.721,0.74,0,0,6004
"1606",54,3,"Graduate","Single","Less than $40K","Blue",36,1,3,1,2830,1779,0.883,4854,74,0.947,0.629,0,0,8325
"1607",41,2,"Graduate","Single","Less than $40K","Blue",30,3,2,2,3028,2270,0.804,4727,78,0.66,0.75,0,0,5691
"1608",54,3,"High School","Divorced","Unknown","Blue",36,3,5,3,4806,0,0.827,4674,87,0.74,0,0,0,5786
"1609",52,2,"Graduate","Divorced","$80K - $120K","Silver",44,4,3,2,34516,751,0.357,5806,40,0.429,0.022,1,1,9777
"1610",57,1,"Graduate","Single","$60K - $80K","Blue",44,3,3,2,9843,1273,0.563,3677,66,0.571,0.129,0,1,4039
"1611",53,4,"Graduate","Married","Less than $40K","Blue",37,3,2,3,1722,0,0.863,2141,35,0.346,0,1,0,4616
"1612",37,2,"Graduate","Unknown","$80K - $120K","Blue",28,3,2,3,12222,0,0.861,4215,63,0.537,0,0,1,6676
"1613",47,3,"Graduate","Married","$80K - $120K","Blue",42,6,3,3,13189,1205,0.708,3821,83,0.66,0.091,0,1,4603
"1614",38,2,"High School","Single","$80K - $120K","Blue",31,1,3,2,34516,0,0.768,14036,99,0.768,0,0,1,9555
"1615",38,3,"High School","Single","$120K +","Blue",27,2,4,1,34516,0,0.919,13781,106,0.797,0,0,1,9336
"1616",56,3,"Post-Graduate","Single","$40K - $60K","Blue",36,2,1,1,3005,1660,0.88,4586,72,0.756,0.552,0,0,8179
"1617",62,0,"Graduate","Divorced","$60K - $80K","Blue",56,1,3,3,6103,2517,0.74,8080,92,0.704,0.412,0,1,8956
"1618",46,2,"High School","Single","$60K - $80K","Blue",34,2,2,1,10325,0,0.866,16856,122,0.718,0,0,1,9877
"1619",42,5,"Unknown","Married","Less than $40K","Blue",37,5,2,3,2541,1398,0.635,4698,88,0.833,0.55,0,0,5346
"1620",47,1,"High School","Married","Unknown","Blue",43,4,2,2,1828,1517,0.661,4542,82,0.577,0.83,0,0,7433
"1621",48,2,"Doctorate","Married","Less than $40K","Blue",36,4,3,4,2514,2090,0.842,2603,53,0.606,0.831,1,0,5782
"1622",54,1,"Post-Graduate","Single","Less than $40K","Blue",35,4,3,3,1724,0,0.67,2725,47,0.424,0,1,0,6493
"1623",38,0,"Uneducated","Single","Less than $40K","Blue",36,4,1,2,1679,0,0.658,4771,81,0.761,0,0,0,6284
"1624",49,3,"Graduate","Married","Less than $40K","Blue",37,4,2,1,6184,0,0.476,1756,49,0.324,0,1,0,6641
"1625",42,3,"High School","Married","$80K - $120K","Blue",36,4,3,2,25944,1987,0.566,4442,76,0.767,0.077,0,1,5114
"1626",29,0,"High School","Single","$40K - $60K","Blue",36,2,3,1,4023,1437,0.69,12510,96,0.92,0.357,0,1,9209
"1627",39,2,"High School","Married","Less than $40K","Blue",32,5,3,1,3086,2213,0.695,4684,81,0.8,0.717,0,0,5054
"1628",34,4,"Graduate","Single","Less than $40K","Blue",28,3,2,3,1438.3,0,0.726,4626,86,0.792,0,0,0,7623
"1629",38,1,"Unknown","Single","$60K - $80K","Blue",29,5,2,1,14596,2192,0.898,1300,25,1.083,0.15,0,1,462
"1630",38,3,"Unknown","Single","Unknown","Blue",32,5,1,0,26945,727,0.687,1579,40,0.6,0.027,0,0,725
"1631",34,0,"Graduate","Married","$40K - $60K","Blue",26,3,3,2,2991,1830,0.777,4414,77,0.878,0.612,0,0,7736
"1632",60,1,"Doctorate","Single","Unknown","Silver",48,1,2,1,34516,1542,0.603,7443,98,0.556,0.045,0,0,8740
"1633",42,3,"High School","Married","$120K +","Blue",36,3,1,2,19156,1353,1.41,3547,61,0.649,0.071,0,1,3958
"1634",64,0,"Graduate","Married","Less than $40K","Blue",53,3,3,4,2084,1647,0.664,1597,37,0.542,0.79,0,1,1961
"1635",50,2,"College","Married","Less than $40K","Blue",40,3,2,4,8416,1549,0.643,13988,124,0.771,0.184,0,0,9868
"1636",38,2,"Graduate","Married","$60K - $80K","Blue",36,2,3,2,1438.3,0,0.461,1651,42,0.5,0,1,1,3711
"1637",43,3,"Graduate","Single","$40K - $60K","Blue",33,4,3,3,2434,1169,0.689,4739,76,0.81,0.48,0,0,7451
"1638",30,1,"College","Single","Unknown","Blue",13,3,3,3,21590,2517,0.813,2567,70,0.795,0.117,0,1,2095
"1639",41,2,"Graduate","Single","$60K - $80K","Blue",31,3,1,3,8228,1935,0.627,4933,68,0.545,0.235,0,1,7374
"1640",36,3,"College","Single","Less than $40K","Blue",36,5,2,3,1964,0,0.776,4240,60,0.622,0,0,0,5698
"1641",27,1,"Post-Graduate","Single","Less than $40K","Blue",22,4,1,3,2965,1635,0.7,2553,59,0.553,0.551,0,0,2647
"1642",49,2,"Graduate","Single","$60K - $80K","Gold",45,2,3,1,34516,913,0.698,7711,80,0.86,0.026,0,1,8920
"1643",43,4,"Unknown","Single","Less than $40K","Blue",38,2,1,2,3220,0,0.782,13339,90,0.698,0,0,0,9529
"1644",50,2,"Post-Graduate","Divorced","$40K - $60K","Blue",43,5,2,4,3525,0,0.798,4742,62,0.824,0,0,1,5556
"1645",37,1,"College","Single","$40K - $60K","Blue",32,4,2,3,1976,0,0.812,4424,73,0.659,0,0,0,6809
"1646",40,4,"Post-Graduate","Single","$40K - $60K","Blue",30,6,3,2,4640,1555,0.78,3870,70,0.707,0.335,0,1,5888
"1647",45,4,"College","Unknown","$120K +","Blue",40,3,2,2,11962,1025,0.694,1907,52,0.926,0.086,0,1,2203
"1648",40,2,"Unknown","Married","$60K - $80K","Blue",34,6,3,0,3269,1601,1.168,3966,74,0.947,0.49,0,1,3611
"1649",50,1,"Unknown","Married","$40K - $60K","Blue",40,6,2,2,2661,1575,0.735,4615,82,0.708,0.592,0,0,5583
"1650",59,0,"Uneducated","Single","Unknown","Blue",46,5,1,4,5402,892,0.782,4770,83,0.596,0.165,0,0,4996
"1651",43,3,"Unknown","Unknown","$60K - $80K","Blue",32,4,1,3,2476,1944,0.881,4025,65,0.585,0.785,0,1,4856
"1652",41,2,"Graduate","Married","Less than $40K","Blue",31,3,3,3,2580,2137,1.056,2981,40,0.481,0.828,1,0,5678
"1653",53,3,"Graduate","Married","Less than $40K","Blue",35,4,3,1,3390,2180,0.877,4585,78,0.95,0.643,0,0,5594
"1654",59,1,"Graduate","Single","Less than $40K","Blue",52,5,3,3,2636,1619,0.565,4727,83,0.627,0.614,0,0,6188
"1655",41,3,"Doctorate","Married","$40K - $60K","Silver",33,1,1,2,18266,822,0.875,14615,124,0.797,0.045,0,0,9254
"1656",40,2,"Unknown","Married","Less than $40K","Blue",34,3,3,3,4757,1978,0.959,4220,71,0.775,0.416,0,0,4153
"1657",53,1,"Post-Graduate","Single","$60K - $80K","Blue",46,6,2,4,4573,2076,0.839,2720,46,0.484,0.454,1,1,5139
"1658",49,1,"High School","Divorced","$40K - $60K","Blue",43,3,3,2,3054,845,0.731,4460,88,0.692,0.277,0,0,5799
"1659",46,3,"Graduate","Divorced","Less than $40K","Blue",36,5,1,3,4213,997,0.668,1264,30,0.667,0.237,0,1,973
"1660",51,4,"Unknown","Single","Less than $40K","Blue",41,3,1,3,5530,1999,1.018,1766,45,0.667,0.361,0,0,1425
"1661",41,0,"High School","Single","$80K - $120K","Blue",31,3,5,2,33472,2517,0.633,4719,70,0.667,0.075,0,1,3206
"1662",35,3,"College","Unknown","$80K - $120K","Silver",29,2,2,2,34516,0,0.758,12847,106,0.738,0,0,1,9456
"1663",40,4,"Graduate","Single","$60K - $80K","Blue",36,3,2,2,8529,901,0.764,4252,68,0.511,0.106,0,1,7157
"1664",37,3,"Uneducated","Unknown","$80K - $120K","Blue",36,4,2,3,9782,1793,0.886,3672,75,0.923,0.183,0,1,4485
"1665",57,2,"Graduate","Married","$80K - $120K","Blue",42,6,1,0,21875,2517,0.409,1327,31,0.409,0.115,0,1,2538
"1666",54,3,"High School","Married","$120K +","Blue",42,6,3,2,20311,1655,0.431,1266,34,0.308,0.081,0,1,1326
"1667",39,4,"High School","Married","$60K - $80K","Blue",28,5,3,3,6224,1898,1.103,3014,58,0.706,0.305,0,1,1560
"1668",50,1,"Doctorate","Married","Unknown","Blue",40,3,3,1,2492,1410,0.835,4374,75,0.974,0.566,0,0,7634
"1669",45,3,"College","Married","Less than $40K","Blue",37,4,3,1,4602,1517,1.292,3520,66,1,0.33,0,0,5182
"1670",52,2,"High School","Married","$80K - $120K","Blue",47,1,1,1,11358,1425,0.611,14327,92,0.673,0.125,0,1,9491
"1671",43,2,"Post-Graduate","Married","Less than $40K","Blue",31,6,1,1,2837,1807,0.609,4279,83,0.627,0.637,0,0,5861
"1672",50,2,"College","Single","Less than $40K","Blue",41,6,3,4,1438.3,0,0.872,4617,67,0.634,0,0,0,4943
"1673",52,3,"High School","Married","Less than $40K","Blue",40,3,5,1,2003,1735,0.855,2343,42,0.355,0.866,1,0,5908
"1674",48,2,"Graduate","Married","Less than $40K","Blue",35,2,3,1,2216,1262,0.497,4763,83,0.66,0.569,0,0,8453
"1675",53,3,"Graduate","Single","$80K - $120K","Silver",39,1,2,3,34516,1198,0.615,4826,70,0.667,0.035,0,1,8079
"1676",29,2,"Graduate","Divorced","$40K - $60K","Silver",22,6,2,3,15578,1383,0.794,2492,71,0.614,0.089,0,1,1365
"1677",47,1,"Doctorate","Divorced","Less than $40K","Blue",37,6,3,3,2707,1367,0.794,4646,73,0.78,0.505,0,0,4766
"1678",43,3,"Graduate","Married","$80K - $120K","Blue",34,3,4,4,10540,1489,1.029,1980,45,0.607,0.141,0,1,1932
"1679",48,3,"High School","Single","$80K - $120K","Blue",35,3,3,4,11851,0,0.43,4498,73,0.622,0,0,1,3269
"1680",39,2,"Unknown","Single","Less than $40K","Blue",32,2,1,2,4325,2418,0.796,4588,77,0.791,0.559,0,0,8036
"1681",54,3,"Unknown","Single","Less than $40K","Blue",36,2,3,3,1857,0,0.488,2464,57,0.839,0,1,0,7880
"1682",50,4,"Graduate","Single","Less than $40K","Blue",36,6,2,0,3125,1928,0.412,1631,46,0.533,0.617,0,0,543
"1683",52,2,"College","Divorced","Less than $40K","Blue",45,4,2,3,1438.3,0,0.744,4737,80,0.818,0,0,0,6301
"1684",48,2,"Uneducated","Married","$40K - $60K","Blue",42,1,3,3,3202,2517,0.597,4675,88,0.692,0.786,0,1,8433
"1685",44,3,"Graduate","Married","Less than $40K","Blue",33,3,2,2,1621,0,0.603,3764,76,0.52,0,0,0,6997
"1686",62,0,"High School","Unknown","Less than $40K","Blue",51,4,2,3,5210,0,0.64,2162,36,0.161,0,1,0,4506
"1687",48,2,"Graduate","Divorced","Less than $40K","Blue",36,1,3,2,3442,1229,0.81,14618,100,0.724,0.357,0,1,9498
"1688",60,0,"Doctorate","Married","Unknown","Blue",51,4,1,3,7508,2148,0.89,4950,70,0.707,0.286,0,0,7459
"1689",53,4,"Graduate","Single","Less than $40K","Blue",44,1,1,3,4737,1649,0.748,7802,88,0.492,0.348,0,0,8700
"1690",45,5,"Graduate","Divorced","Less than $40K","Blue",26,3,5,2,1438.3,1226,0.638,3889,60,0.818,0.852,0,0,5029
